CIDADE,REG_ADM,ANO,MES,DESC_MES,SEXO,TURNO,TIPO,VEIC,FAIX_ETAR,IDADE,HORA,VITIMA,LOCAL,DIA_SEM,VIA,LAT,LONG,NOME,geometry
SAO PAULO,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,NOITE,COLISAO,MOTOCICLETA,25-29,25,,CONDUTOR,PUBLICO,SEXTA,Vias Municipais,-23.43121917,-46.56777196,ESTRADA TRES CRUZES,POINT (-5183900.661964483 -2684251.272983821)
SAO PAULO,Metropolitana de São Paulo,2016,12,DEZEMBRO,FEMININO,NOITE,ATROPELAMENTO,PEDESTRE,45-49,46,,PEDESTRE,PUBLICO,DOMINGO,Vias Municipais,-23.536254,-46.582823,Avenida Salim Farah Maluf,POINT (-5185576.136073192 -2696999.602046133)
SAO PAULO,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,45-49,47,,PEDESTRE,PUBLICO,DOMINGO,Rodovias,-23.44516869,-46.56859044,BR 381,POINT (-5183991.774741307 -2685943.775367067)
SAO VICENTE,Baixada Santista,2016,12,DEZEMBRO,MASCULINO,MANHA,CHOQUE,MOTOCICLETA,18-24,20,,CONDUTOR,PUBLICO,SÁBADO,Vias Municipais,-23.973000000000003,-46.390421999999994,AVENIDA NEWTON PRADO,POINT (-5164158.154725076 -2750118.386803555)
SAO VICENTE,Baixada Santista,2016,12,DEZEMBRO,MASCULINO,TARDE,COLISAO,MOTOCICLETA,25-29,26,,CONDUTOR,PUBLICO,SEXTA,Vias Municipais,-23.970309,-46.38422,AVENIDA PEDRO DE TOLÊDO,POINT (-5163467.751243177 -2749790.548910196)
MAUA,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,MADRUGADA,COLISAO,MOTOCICLETA,0-17,17,,CONDUTOR,PUBLICO,DOMINGO,Vias Municipais,-23.671947,-46.4403,AVENIDA ITAPARK,POINT (-5169710.548286863 -2713484.070919273)
MAUA,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,50-54,52,,PEDESTRE,PUBLICO,DOMINGO,Vias Municipais,-23.64779543,-46.44493106,RUA ADÍLSON DIAS DE SOUZA,POINT (-5170226.075527897 -2710548.803217017)
MIRACATU,Registro,2016,12,DEZEMBRO,MASCULINO,NOITE,COLISAO,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,,NAO DISPONIVEL,PUBLICO,SEGUNDA,Rodovias,-24.11747894,-47.26753612,BR 116,POINT (-5261798.051931066 -2767729.977813722)
MIRACATU,Registro,2016,12,DEZEMBRO,MASCULINO,NOITE,COLISAO,AUTOMOVEL,50-54,53,,CONDUTOR,PUBLICO,SEGUNDA,Rodovias,-24.11747894,-47.26753612,BR 116,POINT (-5261798.051931066 -2767729.977813722)
MOGI DAS CRUZES,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,TARDE,COLISAO,MOTOCICLETA,50-54,52,,CONDUTOR,PUBLICO,QUINTA,Vias Municipais,-23.553367,-46.200454,AVENIDA DOUTOR ALVARO DE CAMPOS CARNEIRO,POINT (-5143011.013698058 -2699077.611039595)
MOGI DAS CRUZES,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,NAO DISPONIVEL,CHOQUE,MOTOCICLETA,35-39,36,,CONDUTOR,PUBLICO,SEXTA,Vias Municipais,-23.533018,-46.209522,AVENIDA FRANCISCO FERREIRA LOPES,POINT (-5144020.458840571 -2696606.689237814)
MOGI DAS CRUZES,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,MANHA,COLISAO,MOTOCICLETA,35-39,35,,CONDUTOR,PUBLICO,QUARTA,Vias Municipais,-23.53140182,-46.21378091,AVENIDA GOVERNADOR ADHEMAR DE BARROS,POINT (-5144494.558533108 -2696410.457435478)
MOGI DAS CRUZES,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,NOITE,COLISAO,MOTOCICLETA,40-44,41,,CONDUTOR,PUBLICO,QUINTA,Rodovias,-23.43078629,-46.27231427,SP 088,POINT (-5151010.462362725 -2684198.754289857)
MOGI DAS CRUZES,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,NAO DISPONIVEL,COLISAO,MOTOCICLETA,18-24,20,,CONDUTOR,PUBLICO,SÁBADO,Rodovias,-23.70220821,-46.08701735,SP 098,POINT (-5130383.303582765 -2717162.641140387)
MONGAGUA,Baixada Santista,2016,12,DEZEMBRO,MASCULINO,NOITE,COLISAO,MOTOCICLETA,55-59,57,,CONDUTOR,PUBLICO,SEXTA,Vias Municipais,-24.106026999999997,-46.647065000000005,AVENIDA MONTEIRO LOBATO,POINT (-5192727.522800733 -2766333.293533825)
MONGAGUA,Baixada Santista,2016,12,DEZEMBRO,FEMININO,TARDE,ATROPELAMENTO,PEDESTRE,75-79,75,,PEDESTRE,PRIVADO,SEGUNDA,Vias Municipais,-24.095496,-46.621732,AVENIDA SAO PAULO,POINT (-5189907.466140469 -2765049.037796212)
NAZARE PAULISTA,Campinas,2016,12,DEZEMBRO,MASCULINO,NOITE,COLISAO,MOTOCICLETA,35-39,37,,CONDUTOR,PUBLICO,SEGUNDA,Rodovias,-23.16803448,-46.39655644,SP 065,POINT (-5164841.037462178 -2652352.253723685)
OSASCO,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,MADRUGADA,ATROPELAMENTO,PEDESTRE,35-39,38,,PEDESTRE,PUBLICO,QUINTA,Rodovias,-23.52109342,-46.77297918,SP 280,POINT (-5206744.225201986 -2695158.898660187)
OSASCO,Metropolitana de São Paulo,2016,12,DEZEMBRO,FEMININO,MADRUGADA,ATROPELAMENTO,PEDESTRE,40-44,41,,PEDESTRE,PUBLICO,QUINTA,Rodovias,-23.52109342,-46.77297918,SP 280,POINT (-5206744.225201986 -2695158.898660187)
OSASCO,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,MADRUGADA,COLISAO,MOTOCICLETA,30-34,34,,CONDUTOR,PUBLICO,TERÇA,Vias Municipais,-23.539410999999998,-46.801023,AVENIDA GENERAL PEDRO PINHO,POINT (-5209866.048964283 -2697382.932045653)
OSASCO,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,NAO DISPONIVEL,COLISAO,MOTOCICLETA,18-24,22,,CONDUTOR,PUBLICO,QUARTA,Rodovias,-23.52698369,-46.75078614,SP 280,POINT (-5204273.707290031 -2695874.033439919)
OSASCO,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,MADRUGADA,COLISAO,AUTOMOVEL,18-24,24,,CONDUTOR,PUBLICO,SÁBADO,Rodovias,-23.57360668,-46.81166055,SP 021,POINT (-5211050.215613573 -2701535.637921432)
OSASCO,Metropolitana de São Paulo,2016,12,DEZEMBRO,FEMININO,MADRUGADA,NAO DISPONIVEL,NAO DISPONIVEL,60-64,62,,NAO DISPONIVEL,PUBLICO,DOMINGO,Vias Municipais,-23.531446,-46.789693,Avenida Visconde de Nova Granada,POINT (-5208604.799133597 -2696415.82160855)
OSASCO,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,TARDE,ATROPELAMENTO,PEDESTRE,80 ou mais,87,,PEDESTRE,PUBLICO,DOMINGO,Vias Municipais,-23.549659,-46.816047999999995,RUA MANOEL GOMES GONÇALVES,POINT (-5211538.624313451 -2698627.330542511)
PERUIBE,Baixada Santista,2016,12,DEZEMBRO,MASCULINO,MADRUGADA,ATROPELAMENTO,PEDESTRE,60-64,60,,PEDESTRE,PUBLICO,SEGUNDA,Rodovias,-24.24420572,-46.91844298,SP 055,POINT (-5222937.18134684 -2783194.000191015)
PERUIBE,Baixada Santista,2016,12,DEZEMBRO,FEMININO,MANHA,COLISAO,MOTOCICLETA,18-24,18,,PASSAGEIRO,PUBLICO,QUINTA,Vias Municipais,-24.302336999999998,-47.02198,AVENIDA DOUTOR TANCREDO NEVES,POINT (-5234462.869691493 -2790292.705004082)
PIRACAIA,Campinas,2016,12,DEZEMBRO,MASCULINO,MANHA,COLISAO,MOTOCICLETA,25-29,26,,CONDUTOR,PUBLICO,QUINTA,Rodovias,-23.10673091,-46.46456679,SP 036,POINT (-5172411.914992851 -2644931.048849548)
PIRACAIA,Campinas,2016,12,DEZEMBRO,FEMININO,MANHA,COLISAO,MOTOCICLETA,50-54,51,,PASSAGEIRO,PUBLICO,QUINTA,Rodovias,-23.10673091,-46.46456679,SP 036,POINT (-5172411.914992851 -2644931.048849548)
PIRACAIA,Campinas,2016,12,DEZEMBRO,MASCULINO,TARDE,COLISAO,MOTOCICLETA,35-39,35,,CONDUTOR,PUBLICO,DOMINGO,Rodovias,-23.10782974,-46.46663336,SP 036,POINT (-5172641.96451294 -2645064.039682388)
PRAIA GRANDE,Baixada Santista,2016,12,DEZEMBRO,MASCULINO,MANHA,CHOQUE,MOTOCICLETA,18-24,22,,CONDUTOR,PUBLICO,DOMINGO,Vias Municipais,-24.053319000000002,-46.547517,AVENIDA MARGINAL,POINT (-5181645.890131246 -2759906.60890003)
PRAIA GRANDE,Baixada Santista,2016,12,DEZEMBRO,MASCULINO,NOITE,NAO DISPONIVEL,BICICLETA,45-49,46,,CONDUTOR,PUBLICO,TERÇA,Vias Municipais,-24.087344,-46.605826,AVENIDA PRESIDENTE KENEDY,POINT (-5188136.818319908 -2764054.973662106)
PRAIA GRANDE,Baixada Santista,2016,12,DEZEMBRO,MASCULINO,MANHA,COLISAO,MOTOCICLETA,30-34,32,,CONDUTOR,PUBLICO,DOMINGO,Vias Municipais,-24.036341,-46.520518,Avenida Dom Pedro,POINT (-5178640.375199317 -2757837.044093443)
PRAIA GRANDE,Baixada Santista,2016,12,DEZEMBRO,MASCULINO,MADRUGADA,CHOQUE,MOTOCICLETA,50-54,50,,CONDUTOR,PUBLICO,DOMINGO,Vias Municipais,-24.022053,-46.469255,AVENIDA PRESIDENTE KENEDY,POINT (-5172933.804142781 -2756095.593761025)
PRAIA GRANDE,Baixada Santista,2016,12,DEZEMBRO,MASCULINO,NOITE,COLISAO,BICICLETA,45-49,45,,CONDUTOR,PUBLICO,SÁBADO,Rodovias,-24.01740567,-46.46831506,SPA 291/055,POINT (-5172829.170500606 -2755529.209503447)
RIBEIRAO PIRES,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,MADRUGADA,COLISAO,AUTOMOVEL,60-64,60,,CONDUTOR,PUBLICO,DOMINGO,Rodovias,-23.71725156,-46.40155933,SP 031,POINT (-5165397.956629472 -2718991.636830217)
RIBEIRAO PIRES,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,TARDE,NAO DISPONIVEL,MOTOCICLETA,25-29,26,,CONDUTOR,PUBLICO,DOMINGO,Rodovias,-23.72875115,-46.42488686,SP 031,POINT (-5167994.765390537 -2720389.918520086)
RIBEIRAO PIRES,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,TARDE,OUTROS,CAMINHAO,45-49,49,,PASSAGEIRO,PUBLICO,SEGUNDA,Vias Municipais,-23.731136,-46.421709,RUA ALEXANDRIA,POINT (-5167641.007633525 -2720679.917526325)
RIBEIRAO PIRES,Metropolitana de São Paulo,2016,12,DEZEMBRO,FEMININO,MANHA,ATROPELAMENTO,PEDESTRE,45-49,46,,PEDESTRE,PUBLICO,TERÇA,Vias Municipais,-23.638082999999998,-46.393612,ESTRADA SAPOPEMBA,POINT (-5164513.263900706 -2709368.553139701)
SALTO,Sorocaba,2016,12,DEZEMBRO,MASCULINO,MADRUGADA,CHOQUE,AUTOMOVEL,0-17,17,,PASSAGEIRO,PUBLICO,SEGUNDA,Rodovias,-23.19849031,-47.32403634,SP 075,POINT (-5268087.627651175 -2656040.397468338)
SANTANA DE PARNAIBA,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,MADRUGADA,COLISAO,AUTOMOVEL,18-24,18,,CONDUTOR,PUBLICO,SEXTA,Vias Municipais,-23.46155575,-46.87847319,AVENIDA YOJIRO TAKAOKA,POINT (-5218487.764676928 -2687932.254015563)
SANTO ANDRE,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,MANHA,ATROPELAMENTO,PEDESTRE,50-54,50,,PEDESTRE,PUBLICO,QUARTA,Vias Municipais,-23.697561999999998,-46.495855,Rua Lamartine,POINT (-5175894.902597884 -2716597.789763916)
SANTO ANDRE,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,NOITE,CHOQUE,BICICLETA,0-17,14,,CONDUTOR,PUBLICO,QUINTA,Vias Municipais,-23.739760999999998,-46.496190999999996,ESTRADA DO PEDROSO,POINT (-5175932.305946788 -2721728.766338381)
SANTO ANDRE,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,NOITE,CHOQUE,MOTOCICLETA,25-29,26,,CONDUTOR,PUBLICO,SÁBADO,Vias Municipais,-23.624628,-46.485407,RUA ORATÓRIO,POINT (-5174731.836558074 -2707733.652323858)
SANTO ANDRE,Metropolitana de São Paulo,2016,12,DEZEMBRO,FEMININO,NOITE,ATROPELAMENTO,PEDESTRE,70-74,70,,PEDESTRE,PUBLICO,TERÇA,Vias Municipais,-23.644465,-46.523416,AVENIDA ANTÔNIO CARDOSO,POINT (-5178962.979083637 -2710144.081009969)
SANTOS,Baixada Santista,2016,12,DEZEMBRO,MASCULINO,TARDE,CHOQUE,AUTOMOVEL,75-79,79,,CONDUTOR,PUBLICO,DOMINGO,Vias Municipais,-23.967764000000003,-46.346328,Avenida Presidente Wilson,POINT (-5159249.633098037 -2749480.50413551)
SANTOS,Baixada Santista,2016,12,DEZEMBRO,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,NAO DISPONIVEL,NAO DISPONIVEL,,PEDESTRE,PUBLICO,SÁBADO,Rodovias,-23.92840561,-46.36596362,SP 150,POINT (-5161435.460317848 -2744686.444890764)
SAO BERNARDO DO CAMPO,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,NOITE,OUTROS,MOTOCICLETA,18-24,21,,CONDUTOR,PUBLICO,SEGUNDA,Vias Municipais,-23.724168,-46.55018,VIADUTO MIGUEL ETENIQUE,POINT (-5181942.333935228 -2719832.619980745)
SAO BERNARDO DO CAMPO,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,NAO DISPONIVEL,OUTROS,MOTOCICLETA,45-49,47,,CONDUTOR,PUBLICO,SEXTA,Rodovias,-23.89672951,-46.50629251,SP 160,POINT (-5177056.800896234 -2740829.190319499)
SAO BERNARDO DO CAMPO,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,MADRUGADA,CHOQUE,MOTOCICLETA,25-29,26,,CONDUTOR,PUBLICO,SEXTA,Vias Municipais,-23.77703747,-46.60142028,RUA PARANAGUÁ,POINT (-5187646.375812932 -2726262.595071775)
SAO BERNARDO DO CAMPO,Metropolitana de São Paulo,2016,12,DEZEMBRO,FEMININO,TARDE,CHOQUE,AUTOMOVEL,45-49,46,,PASSAGEIRO,PUBLICO,SEXTA,Rodovias,-23.73241842,-46.6045253,SP 160,POINT (-5187992.025058235 -2720835.86266242)
SAO BERNARDO DO CAMPO,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,35-39,36,,PEDESTRE,PUBLICO,DOMINGO,Vias Municipais,-23.71710086,-46.56428773,RUA PADRE GERÔNIMO CARDIM,POINT (-5183512.799255077 -2718973.313425893)
SAO BERNARDO DO CAMPO,Metropolitana de São Paulo,2016,12,DEZEMBRO,FEMININO,MADRUGADA,ATROPELAMENTO,PEDESTRE,NAO DISPONIVEL,NAO DISPONIVEL,,PEDESTRE,PUBLICO,QUARTA,Rodovias,-23.78421551,-46.59770406,SP 160,POINT (-5187232.688094856 -2727135.788376056)
SAO BERNARDO DO CAMPO,Metropolitana de São Paulo,2016,12,DEZEMBRO,FEMININO,MANHA,COLISAO,BICICLETA,35-39,38,,CONDUTOR,PUBLICO,DOMINGO,Rodovias,-23.7495554,-46.53780186,SP 150,POINT (-5180564.405693458 -2722919.905012107)
SAO BERNARDO DO CAMPO,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,TARDE,COLISAO,MOTOCICLETA,18-24,20,,CONDUTOR,PUBLICO,DOMINGO,Vias Municipais,-23.666649,-46.576017,AVENIDA TRINTA E UM DE MARÇO,POINT (-5184818.495618854 -2712840.130610967)
SAO BERNARDO DO CAMPO,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,MADRUGADA,COLISAO,ONIBUS,70-74,71,,PASSAGEIRO,PUBLICO,QUARTA,Rodovias,-23.85331206,-46.57414529,SP 160,POINT (-5184610.137814742 -2735543.705421024)
SAO JOSE DOS CAMPOS,São José dos Campos,2016,12,DEZEMBRO,MASCULINO,TARDE,ATROPELAMENTO,PEDESTRE,35-39,36,,PEDESTRE,PUBLICO,SEGUNDA,Rodovias,-23.15284486,-45.78686508,BR 116,POINT (-5096970.505725919 -2650513.132911128)
SAO JOSE DOS CAMPOS,São José dos Campos,2016,12,DEZEMBRO,FEMININO,MANHA,COLISAO,MOTOCICLETA,35-39,38,,CONDUTOR,PUBLICO,QUINTA,Vias Municipais,-23.210252,-45.898969,AVENIDA JORGE ZARUR,POINT (-5109449.85701625 -2657464.940847609)
SAO JOSE DOS CAMPOS,São José dos Campos,2016,12,DEZEMBRO,MASCULINO,MADRUGADA,CHOQUE,MOTOCICLETA,25-29,28,,CONDUTOR,PUBLICO,QUARTA,Vias Municipais,-23.171935,-45.891148,AVENIDA RUI BARBOSA,POINT (-5108579.227278755 -2652824.552493989)
SAO JOSE DOS CAMPOS,São José dos Campos,2016,12,DEZEMBRO,MASCULINO,MADRUGADA,COLISAO,MOTOCICLETA,35-39,35,,NAO DISPONIVEL,PUBLICO,SEGUNDA,Rodovias,-23.21110518,-45.89118839,BR 116,POINT (-5108583.723472989 -2657568.280527969)
SAO JOSE DOS CAMPOS,São José dos Campos,2016,12,DEZEMBRO,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,NAO DISPONIVEL,NAO DISPONIVEL,,PEDESTRE,PUBLICO,SEXTA,Vias Municipais,-23.173492,-45.812496,AVENIDA PRESIDENTE TANCREDO NEVES,POINT (-5099823.726688881 -2653013.087400957)
SAO JOSE DOS CAMPOS,São José dos Campos,2016,12,DEZEMBRO,MASCULINO,MADRUGADA,ATROPELAMENTO,PEDESTRE,55-59,56,,PEDESTRE,PUBLICO,QUARTA,Vias Municipais,-23.234574,-45.915326,AVENIDA DOUTOR SEBASTIAO HENRIQUE DA CUN,POINT (-5111270.709927156 -2660411.152132053)
SAO JOSE DOS CAMPOS,São José dos Campos,2016,12,DEZEMBRO,MASCULINO,NOITE,CHOQUE,AUTOMOVEL,25-29,26,,CONDUTOR,PUBLICO,DOMINGO,Vias Municipais,-23.258687,-45.922703999999996,AVENIDA IMPERADOR,POINT (-5112092.025130227 -2663332.576569269)
SAO PAULO,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,TARDE,ATROPELAMENTO,PEDESTRE,70-74,74,,PEDESTRE,PUBLICO,SEGUNDA,Vias Municipais,-23.54992728,-46.63197746,Anita Garibaldi,POINT (-5191047.985530612 -2698659.908663128)
SAO PAULO,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,TARDE,COLISAO,MOTOCICLETA,45-49,45,,CONDUTOR,PUBLICO,QUARTA,Vias Municipais,-23.645981,-46.752814,AVENIDA CARLOS CALDEIRA FILHO,POINT (-5204499.447632631 -2710328.307855208)
SAO PAULO,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,45-49,48,,PEDESTRE,PUBLICO,QUINTA,Vias Municipais,-23.679979,-46.776577,RUA ABILIO CESAR,POINT (-5207144.732692354 -2714460.362412537)
SAO PAULO,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,NOITE,COLISAO,MOTOCICLETA,25-29,29,,CONDUTOR,PUBLICO,QUARTA,Vias Municipais,-23.690397,-46.759219,ESTRADA DA BARONESA,POINT (-5205212.448971163 -2715726.7621889)
SAO PAULO,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,MADRUGADA,CHOQUE,AUTOMOVEL,35-39,36,,PASSAGEIRO,PUBLICO,SEXTA,Vias Municipais,-23.574881,-46.729895,AVENIDA CORIFEU DE AZEVEDO MARQUES,POINT (-5201948.116223142 -2701690.411581288)
SAO PAULO,Metropolitana de São Paulo,2016,12,DEZEMBRO,FEMININO,NOITE,ATROPELAMENTO,PEDESTRE,0-17,3,,PEDESTRE,PUBLICO,SÁBADO,Vias Municipais,-23.536004000000002,-46.444869,RUA DONA MARIA DE CAMARGO,POINT (-5170219.167040297 -2696969.24688022)
SAO PAULO,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,MANHA,NAO DISPONIVEL,MOTOCICLETA,18-24,20,,CONDUTOR,PUBLICO,DOMINGO,Vias Municipais,-23.540385,-46.440281,RUA ALAYDE DE SOUZA COSTA,POINT (-5169708.433216538 -2697501.199160893)
SAO PAULO,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,MANHA,CHOQUE,AUTOMOVEL,60-64,63,,CONDUTOR,PUBLICO,SEGUNDA,Vias Municipais,-23.550293,-46.510132,AVENIDA ITAQUERA,POINT (-5177484.210967937 -2698704.319349733)
SAO PAULO,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,TARDE,CHOQUE,MOTOCICLETA,18-24,19,,NAO DISPONIVEL,PUBLICO,SÁBADO,Vias Municipais,-23.506913,-46.715937,Avenida Raimundo Pereira de Magalhães,POINT (-5200394.318770646 -2693437.392076199)
SAO PAULO,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,NAO DISPONIVEL,ATROPELAMENTO,PEDESTRE,35-39,39,,PEDESTRE,PUBLICO,SÁBADO,Rodovias,-23.48511448,-46.76939291,SP 330,POINT (-5206345.003451739 -2690791.407549635)
SAO PAULO,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,MADRUGADA,ATROPELAMENTO,PEDESTRE,55-59,56,,PEDESTRE,PUBLICO,QUINTA,Vias Municipais,-23.475920000000002,-46.645354,AVENIDA ADOLFO COELHO,POINT (-5192537.055151986 -2689675.47892919)
SAO PAULO,Metropolitana de São Paulo,2016,12,DEZEMBRO,FEMININO,MADRUGADA,COLISAO,MOTOCICLETA,18-24,24,,PASSAGEIRO,PUBLICO,DOMINGO,Vias Municipais,-23.481529000000002,-46.593495000000004,AVENIDA GUSTAVO ADOLFO,POINT (-5186764.137678939 -2690356.230701236)
SAO PAULO,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,TARDE,COLISAO,MOTOCICLETA,25-29,25,,CONDUTOR,PUBLICO,TERÇA,Vias Municipais,-23.779125,-46.684296999999994,Estrada do Barro Branco,POINT (-5196872.170081948 -2726516.533687033)
SAO PAULO,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,MADRUGADA,ATROPELAMENTO,PEDESTRE,80 ou mais,81,,PEDESTRE,PUBLICO,QUARTA,Vias Municipais,-23.673142000000002,-46.643737,AVENIDA CUPECE,POINT (-5192357.051535373 -2713629.319651221)
SAO PAULO,Metropolitana de São Paulo,2016,12,DEZEMBRO,FEMININO,NOITE,CHOQUE,AUTOMOVEL,25-29,27,,PASSAGEIRO,PUBLICO,DOMINGO,Vias Municipais,-23.577783,-46.500686,AVENIDA ARICANDUVA,POINT (-5176432.687057905 -2702042.882157178)
SAO PAULO,Metropolitana de São Paulo,2016,12,DEZEMBRO,FEMININO,MANHA,ATROPELAMENTO,PEDESTRE,65-69,65,,PEDESTRE,PUBLICO,DOMINGO,Vias Municipais,-23.628458,-46.769933,RUA IVAR BECKMAN,POINT (-5206405.125995522 -2708199.013900629)
SAO PAULO,Metropolitana de São Paulo,2016,12,DEZEMBRO,FEMININO,NOITE,COLISAO,MOTOCICLETA,NAO DISPONIVEL,NAO DISPONIVEL,,PASSAGEIRO,PUBLICO,SÁBADO,Vias Municipais,-23.592966,-46.692368,Marginal Pinheiros,POINT (-5197770.629692141 -2703887.10319228)
SAO PAULO,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,TARDE,OUTROS,MOTOCICLETA,18-24,22,,NAO DISPONIVEL,PUBLICO,SEXTA,Vias Municipais,-23.636257999999998,-46.618885,Rua Paulo de Morais,POINT (-5189590.539550179 -2709146.789743484)
SAO PAULO,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,MADRUGADA,COLISAO,MOTOCICLETA,18-24,20,,NAO DISPONIVEL,PUBLICO,TERÇA,Vias Municipais,-23.70247,-46.645084999999995,ESTRADA DO ALVARENGA,POINT (-5192507.110208964 -2717194.468204198)
SAO PAULO,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,MADRUGADA,COLISAO,MOTOCICLETA,18-24,23,,NAO DISPONIVEL,PUBLICO,TERÇA,Vias Municipais,-23.70247,-46.645084999999995,ESTRADA DO ALVARENGA,POINT (-5192507.110208964 -2717194.468204198)
SAO PAULO,Metropolitana de São Paulo,2016,12,DEZEMBRO,FEMININO,MADRUGADA,ATROPELAMENTO,PEDESTRE,0-17,16,,PEDESTRE,PUBLICO,QUARTA,Vias Municipais,-23.677197,-46.759689,ESTRADA DO M BOI MIRIM,POINT (-5205264.769131836 -2714122.202863672)
SAO PAULO,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,NOITE,COLISAO,MOTOCICLETA,18-24,18,,CONDUTOR,PUBLICO,SÁBADO,Vias Municipais,-23.831156,-46.722301,RUA JOAO ROSCHEL CHRISTE,POINT (-5201102.756010057 -2732847.188614867)
SAO PAULO,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,50-54,54,,PEDESTRE,PUBLICO,TERÇA,Vias Municipais,-23.736670999999998,-46.693915000000004,AVENIDA DONA BELMIRA MARIN,POINT (-5197942.840944399 -2721352.99687005)
SAO PAULO,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,MANHA,CHOQUE,AUTOMOVEL,25-29,28,,PASSAGEIRO,PUBLICO,DOMINGO,Vias Municipais,-23.54203,-46.534161,AVENIDA ARICANDUVA,POINT (-5180159.107012209 -2697700.943864891)
SAO PAULO,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,NOITE,OUTROS,AUTOMOVEL,45-49,46,,CONDUTOR,PUBLICO,DOMINGO,Vias Municipais,-23.544389000000002,-46.469078,AVENIDA PROFESSOR ENGENHIERO ADERVAN  MACHADO,POINT (-5172914.100592911 -2697987.390630937)
SAO PAULO,Metropolitana de São Paulo,2016,12,DEZEMBRO,FEMININO,NOITE,ATROPELAMENTO,PEDESTRE,35-39,36,,PEDESTRE,PUBLICO,QUINTA,Vias Municipais,-23.604176000000002,-46.642862,RUA DOS JASMIM,POINT (-5192259.646980929 -2705248.876055101)
SAO PAULO,Metropolitana de São Paulo,2016,12,DEZEMBRO,FEMININO,NOITE,ATROPELAMENTO,PEDESTRE,0-17,6,,PEDESTRE,PUBLICO,QUINTA,Vias Municipais,-23.604176000000002,-46.642862,RUA DOS JASMIM,POINT (-5192259.646980929 -2705248.876055101)
SAO PAULO,Metropolitana de São Paulo,2016,12,DEZEMBRO,MASCULINO,TARDE,COLISAO,MOTOCICLETA,40-44,44,,CONDUTOR,PUBLICO,DOMINGO,Vias Municipais,-23.642287,-46.448496,AVENIDA BRASIL,POINT (-5170622.922833404 -2709879.410557424)
